n_tokens,n_chunks,total_bp,tss_bp,center_idx,tss_chunk_idx,tss_contain_chunk_idx,delta_chunks,center_chunk_bp_center,delta_bp,center_contains_tss,anchor_contains_tss,bp_per_token,chunk_bp_min,chunk_bp_max,ensembl_id,seq_len
38146,86,196608,98304,43,42,42,1,100372.5,2068.5,False,True,5.15409217218057,1160,2787,ENSG00000186766,196608
36812,83,196608,98304,41,40,40,1,99548.5,1244.5,True,True,5.340867108551559,1186,2971,ENSG00000214336,196608
37475,84,196608,98304,42,42,42,0,99358.5,1054.5,True,True,5.246377585056704,2350,2982,ENSG00000129654,196608
36894,83,196608,98304,41,40,40,1,100196.0,1892.0,False,True,5.328996584810539,1720,2894,ENSG00000065970,196608
37640,85,196608,98304,42,42,42,0,98941.0,637.0,True,True,5.223379383634431,891,2923,ENSG00000198815,196608
37678,85,196608,98304,42,41,41,1,100098.0,1794.0,False,True,5.218111364722119,1233,2859,ENSG00000164916,196608
37560,85,196608,98304,42,42,42,0,99392.5,1088.5,True,True,5.2345047923322685,480,2959,ENSG00000141568,196608
39089,88,196608,98304,44,44,44,0,98977.5,673.5,True,True,5.029752615825424,1455,2817,ENSG00000176678,196608
37329,84,196608,98304,42,41,41,1,101242.0,2938.0,False,True,5.266897050550511,1472,2951,ENSG00000183770,196608
37107,84,196608,98304,42,42,42,0,99370.5,1066.5,True,True,5.298407308594066,485,2894,ENSG00000111206,196608
37914,85,196608,98304,42,42,42,0,99343.5,1039.5,True,True,5.1856306377591395,2386,2878,ENSG00000109101,196608
37554,85,196608,98304,42,42,42,0,99141.0,837.0,True,True,5.235341108803323,451,2792,ENSG00000170802,196608
37520,84,196608,98304,42,41,41,1,99847.0,1543.0,False,True,5.240085287846482,2506,2860,ENSG00000053254,196608
37749,85,196608,98304,42,42,42,0,97947.5,-356.5,True,True,5.2082969085273785,1500,2850,ENSG00000139445,196608
37277,84,196608,98304,42,42,42,0,98628.0,324.0,True,True,5.27424417200955,1316,2948,ENSG00000150907,196608
38035,86,196608,98304,43,42,42,1,100559.5,2255.5,False,True,5.1691336926515055,609,2770,ENSG00000118689,196608
37334,84,196608,98304,42,41,41,1,101251.0,2947.0,False,True,5.266191675148658,1746,2948,ENSG00000184481,196608
38675,87,196608,98304,43,42,42,1,99614.5,1310.5,False,True,5.083594053005818,1586,2763,ENSG00000204060,196608
38017,86,196608,98304,43,42,42,1,100414.5,2110.5,False,True,5.171581134755504,544,2765,ENSG00000114861,196608
37828,85,196608,98304,42,42,42,0,98422.5,118.5,True,True,5.197419900602728,1865,2781,ENSG00000128573,196608
50262,113,196608,98304,56,43,43,13,128971.5,30667.5,False,True,3.9116628864748715,310,2865,ENSG00000049768,196608
38470,87,196608,98304,43,42,42,1,99687.0,1383.0,False,True,5.110683649597089,568,2793,ENSG00000137166,196608
38600,87,196608,98304,43,43,43,0,99166.0,862.0,True,True,5.093471502590673,1221,2794,ENSG00000164379,196608
37549,85,196608,98304,42,42,42,0,98469.0,165.0,True,True,5.236038243362007,468,2945,ENSG00000176302,196608
38169,86,196608,98304,43,42,42,1,100782.5,2478.5,False,True,5.150986402578009,1357,2757,ENSG00000189299,196608
37728,85,196608,98304,42,41,41,1,99503.0,1199.0,True,True,5.211195928753181,1326,2861,ENSG00000179772,196608
37333,84,196608,98304,42,41,41,1,99743.0,1439.0,False,True,5.266332735113706,1634,2945,ENSG00000089280,196608
38477,87,196608,98304,43,43,43,0,98717.0,413.0,True,True,5.109753878940666,596,2808,ENSG00000163820,196608
37568,85,196608,98304,42,42,42,0,99022.0,718.0,True,True,5.2333901192504255,522,2865,ENSG00000154727,196608
37753,85,196608,98304,42,42,42,0,98728.5,424.5,True,True,5.207745079861203,1551,2922,ENSG00000102145,196608
38757,87,196608,98304,43,44,44,-1,97061.0,-1243.0,False,True,5.072838454988776,2094,2845,ENSG00000179348,196608
37900,85,196608,98304,42,42,42,0,98770.5,466.5,True,True,5.18754617414248,2234,2906,ENSG00000107485,196608
38591,87,196608,98304,43,43,43,0,99205.0,901.0,True,True,5.094659376538571,1236,2750,ENSG00000136574,196608
39673,89,196608,98304,44,44,44,0,98947.0,643.0,True,True,4.955712953393996,2090,2777,ENSG00000130700,196608
37586,85,196608,98304,42,41,41,1,99988.5,1684.5,False,True,5.230883839727558,649,2919,ENSG00000141448,196608
37812,85,196608,98304,42,42,42,0,98709.5,405.5,True,True,5.1996191685179305,1807,2835,ENSG00000157259,196608
37430,84,196608,98304,42,41,41,1,100604.5,2300.5,False,True,5.252685012022442,2153,2877,ENSG00000167491,196608
36696,83,196608,98304,41,40,40,1,100497.0,2193.0,False,True,5.3577501635055595,737,2997,ENSG00000143614,196608
38917,88,196608,98304,44,43,43,1,100263.5,1959.5,False,True,5.051982424133412,572,2875,ENSG00000164900,196608
38262,86,196608,98304,43,42,42,1,100327.5,2023.5,False,True,5.138466363493806,1772,2887,ENSG00000168505,196608
37440,84,196608,98304,42,41,41,1,99565.5,1261.5,True,True,5.251282051282051,2263,2910,ENSG00000162676,196608
37944,85,196608,98304,42,42,42,0,98230.0,-74.0,True,True,5.181530676786844,2400,2865,ENSG00000165702,196608
37186,84,196608,98304,42,40,40,2,102122.0,3818.0,False,True,5.287151078362824,919,2974,ENSG00000111087,196608
38651,87,196608,98304,43,42,42,1,99762.0,1458.0,False,True,5.086750666218209,1437,2800,ENSG00000074047,196608
37876,85,196608,98304,42,42,42,0,98297.5,-6.5,True,True,5.190833245326856,2142,2805,ENSG00000106571,196608
38974,88,196608,98304,44,43,43,1,100133.5,1829.5,False,True,5.044593831785293,837,2859,ENSG00000250571,196608
38150,86,196608,98304,43,43,43,0,98130.0,-174.0,True,True,5.153551769331586,1310,2827,ENSG00000174332,196608
38072,86,196608,98304,43,41,41,2,101757.0,3453.0,False,True,5.164110107165371,788,2931,ENSG00000126603,196608
37910,85,196608,98304,42,42,42,0,97997.0,-307.0,True,True,5.186177789501451,2346,2775,ENSG00000107249,196608
36819,83,196608,98304,41,40,40,1,100093.5,1789.5,False,True,5.339851706999104,1260,2922,ENSG00000186566,196608
37776,85,196608,98304,42,42,42,0,98939.5,635.5,True,True,5.204574332909784,1563,2855,ENSG00000133937,196608
38200,86,196608,98304,43,42,42,1,99964.5,1660.5,False,True,5.146806282722513,1583,2868,ENSG00000063515,196608
37920,85,196608,98304,42,42,42,0,98753.5,449.5,True,True,5.184810126582279,2396,2865,ENSG00000169840,196608
37543,85,196608,98304,42,42,42,0,98690.0,386.0,True,True,5.236875049942732,405,2916,ENSG00000180613,196608
37819,85,196608,98304,42,42,42,0,98760.5,456.5,True,True,5.198656759829715,1849,2831,ENSG00000165417,196608
37548,85,196608,98304,42,41,41,1,99751.5,1447.5,False,True,5.2361776925535315,439,2883,ENSG00000242441,196608
37217,84,196608,98304,42,41,41,1,100252.5,1948.5,False,True,5.282747131687132,1109,2821,ENSG00000140307,196608
37385,84,196608,98304,42,41,41,1,100724.5,2420.5,False,True,5.25900762337836,1856,2835,ENSG00000137947,196608
38034,86,196608,98304,43,42,42,1,100367.0,2063.0,False,True,5.16926960088342,662,2742,ENSG00000153767,196608
37077,83,196608,98304,41,42,42,-1,97090.0,-1214.0,True,True,5.302694392750222,2488,2941,ENSG00000197265,196608
36823,83,196608,98304,41,40,40,1,100076.0,1772.0,False,True,5.33927165087038,1312,3013,ENSG00000125651,196608
37020,83,196608,98304,41,41,41,0,99157.5,853.5,True,True,5.310858995137763,2393,2942,ENSG00000188342,196608
37263,84,196608,98304,42,42,42,0,98870.0,566.0,True,True,5.276225746719266,1271,2862,ENSG00000110768,196608
36804,83,196608,98304,41,40,40,1,99750.0,1446.0,False,True,5.342028040430388,1224,2924,ENSG00000145736,196608
36858,83,196608,98304,41,41,41,0,98647.5,343.5,True,True,5.334201530196972,1455,2958,ENSG00000111358,196608
37979,86,196608,98304,43,42,42,1,101390.0,3086.0,False,True,5.17675557544959,351,2865,ENSG00000213780,196608
37398,84,196608,98304,42,41,41,1,99787.0,1483.0,False,True,5.257179528317022,2016,2933,ENSG00000272047,196608
36334,82,196608,98304,41,40,40,1,101244.5,2940.5,False,True,5.411130071007872,1105,2987,ENSG00000263001,196608
36385,82,196608,98304,41,40,40,1,99714.0,1410.0,False,True,5.403545417067473,1547,2929,ENSG00000196275,196608
36701,83,196608,98304,41,41,41,0,98957.0,653.0,True,True,5.3570202446799815,661,2932,ENSG00000174428,196608
37938,85,196608,98304,42,42,42,0,98403.5,99.5,True,True,5.182350150245137,2485,2809,ENSG00000122034,196608
37891,85,196608,98304,42,42,42,0,97380.5,-923.5,True,True,5.188778337863873,2250,2858,ENSG00000077235,196608
37276,84,196608,98304,42,41,41,1,99737.5,1433.5,False,True,5.274385663697822,1307,2995,ENSG00000115207,196608
37510,84,196608,98304,42,42,42,0,99153.5,849.5,True,True,5.241482271394295,2533,2835,ENSG00000119041,196608
38094,86,196608,98304,43,43,43,0,98668.5,364.5,True,True,5.161127736651441,939,2878,ENSG00000125484,196608
38360,86,196608,98304,43,42,42,1,100865.5,2561.5,False,True,5.125338894681961,2214,2896,ENSG00000148308,196608
36694,83,196608,98304,41,41,41,0,99040.0,736.0,True,True,5.358042186733526,650,2986,ENSG00000155115,196608
37794,85,196608,98304,42,42,42,0,98736.0,432.0,True,True,5.202095570725512,1666,2824,ENSG00000170627,196608
37159,84,196608,98304,42,41,41,1,101650.0,3346.0,False,True,5.2909927608385585,721,2918,ENSG00000124196,196608
38374,86,196608,98304,43,43,43,0,98842.0,538.0,True,True,5.12346901547923,2343,2785,ENSG00000125812,196608
37988,86,196608,98304,43,42,42,1,99491.0,1187.0,True,True,5.175529114457197,386,2905,ENSG00000113196,196608
38120,86,196608,98304,43,42,42,1,99761.0,1457.0,False,True,5.157607555089192,1079,2820,ENSG00000164107,196608
37904,85,196608,98304,42,42,42,0,98803.0,499.0,True,True,5.186998733642887,2297,2787,ENSG00000165259,196608
38178,86,196608,98304,43,43,43,0,99291.5,987.5,True,True,5.14977212006915,1448,2771,ENSG00000187821,196608
36856,83,196608,98304,41,41,41,0,97651.5,-652.5,True,True,5.334490991968743,1493,2906,ENSG00000198265,196608
38898,88,196608,98304,44,43,43,1,99532.5,1228.5,True,True,5.054450100262224,499,2895,ENSG00000130589,196608
37606,85,196608,98304,42,42,42,0,99463.0,1159.0,True,True,5.228101898633197,701,2864,ENSG00000128731,196608
38280,86,196608,98304,43,42,42,1,99516.5,1212.5,True,True,5.136050156739812,1950,2794,ENSG00000114315,196608
38110,86,196608,98304,43,41,41,2,102031.0,3727.0,False,True,5.1589609026502234,1109,2902,ENSG00000069812,196608
38587,87,196608,98304,43,42,42,1,99704.5,1400.5,False,True,5.095187498380284,1217,2977,ENSG00000173673,196608
39755,89,196608,98304,44,44,44,0,97950.5,-353.5,True,True,4.945491133190794,2305,2960,ENSG00000188290,196608
39655,89,196608,98304,44,44,44,0,97462.5,-841.5,True,True,4.957962425923591,2061,2803,ENSG00000197921,196608
38573,87,196608,98304,43,43,43,0,98973.5,669.5,True,True,5.097036787390143,1079,2838,ENSG00000144485,196608
37852,85,196608,98304,42,42,42,0,97958.5,-345.5,True,True,5.194124484835676,1911,2980,ENSG00000179111,196608
37542,85,196608,98304,42,42,42,0,99328.5,1024.5,True,True,5.237014543711044,400,2869,ENSG00000163666,196608
37890,85,196608,98304,42,42,42,0,98281.0,-23.0,True,True,5.1889152810768016,2222,2809,ENSG00000164683,196608
38092,86,196608,98304,43,42,42,1,99975.5,1671.5,False,True,5.161398718891106,950,2745,ENSG00000135547,196608
37739,85,196608,98304,42,41,41,1,99938.0,1634.0,False,True,5.20967699197117,1398,2908,ENSG00000163909,196608
69265,156,196608,98304,78,41,41,37,162386.0,64082.0,False,True,2.8384898577925357,135,2880,ENSG00000185359,196608
36954,83,196608,98304,41,41,41,0,99144.0,840.0,True,True,5.3203442117226825,2002,2957,ENSG00000152804,196608
37932,85,196608,98304,42,42,42,0,98025.0,-279.0,True,True,5.183169882948434,2331,2837,ENSG00000177374,196608
37778,85,196608,98304,42,41,41,1,99675.0,1371.0,False,True,5.204298798242363,1547,3064,ENSG00000169635,196608
37634,85,196608,98304,42,42,42,0,98724.0,420.0,True,True,5.224212148589042,888,2827,ENSG00000100644,196608
37605,85,196608,98304,42,42,42,0,99317.5,1013.5,True,True,5.228240925408855,762,2901,ENSG00000124440,196608
37673,85,196608,98304,42,42,42,0,98536.5,232.5,True,True,5.218803917925305,1134,2969,ENSG00000172273,196608
37942,85,196608,98304,42,42,42,0,98676.0,372.0,True,True,5.181803805808866,2448,2818,ENSG00000095951,196608
38081,86,196608,98304,43,42,42,1,99795.5,1491.5,False,True,5.162889629999213,859,2764,ENSG00000010818,196608
38138,86,196608,98304,43,42,42,1,99628.5,1324.5,False,True,5.1551733179506005,1143,2797,ENSG00000127124,196608
38219,86,196608,98304,43,42,42,1,100156.5,1852.5,False,True,5.14424762552657,1563,2726,ENSG00000108924,196608
38319,86,196608,98304,43,42,42,1,99900.0,1596.0,False,True,5.130822829405778,2172,2817,ENSG00000136630,196608
37584,85,196608,98304,42,42,42,0,98909.0,605.0,True,True,5.231162196679438,607,2808,ENSG00000147421,196608
37718,85,196608,98304,42,42,42,0,99209.5,905.5,True,True,5.212577549180763,1265,2869,ENSG00000140382,196608
38479,87,196608,98304,43,42,42,1,100029.5,1725.5,False,True,5.109488292315289,588,2959,ENSG00000064961,196608
37267,84,196608,98304,42,41,41,1,100189.5,1885.5,False,True,5.275659430595433,1260,2961,ENSG00000137309,196608
37870,85,196608,98304,42,42,42,0,98517.0,213.0,True,True,5.191655664114075,2068,2886,ENSG00000149948,196608
37610,85,196608,98304,42,41,41,1,99496.0,1192.0,True,True,5.227545865461313,719,2870,ENSG00000189403,196608
38004,86,196608,98304,43,42,42,1,99807.0,1503.0,False,True,5.17335017366593,498,2775,ENSG00000164104,196608
37479,84,196608,98304,42,41,41,1,99642.0,1338.0,False,True,5.245817657888417,2373,2855,ENSG00000029993,196608
38506,87,196608,98304,43,43,43,0,98971.5,667.5,True,True,5.10590557315743,769,2757,ENSG00000176256,196608
37020,83,196608,98304,41,41,41,0,98499.0,195.0,True,True,5.310858995137763,2262,2941,ENSG00000205581,196608
36963,83,196608,98304,41,41,41,0,98406.0,102.0,True,True,5.319048778508238,2046,2964,ENSG00000198830,196608
38094,86,196608,98304,43,42,42,1,100668.0,2364.0,False,True,5.161127736651441,936,2745,ENSG00000118418,196608
37767,85,196608,98304,42,42,42,0,98399.5,95.5,True,True,5.205814600047661,1531,2874,ENSG00000182952,196608
37964,85,196608,98304,42,42,42,0,98194.0,-110.0,True,True,5.178800969339374,2552,2771,ENSG00000198157,196608
37914,85,196608,98304,42,42,42,0,99165.5,861.5,True,True,5.1856306377591395,2450,2802,ENSG00000113716,196608
38010,86,196608,98304,43,42,42,1,100534.5,2230.5,False,True,5.172533543804262,550,2794,ENSG00000100281,196608
54375,122,196608,98304,61,78,78,-17,61778.5,-36525.5,False,True,3.6157793103448275,510,2770,ENSG00000215612,196608
38497,87,196608,98304,43,43,43,0,98961.5,657.5,True,True,5.107099254487363,732,2769,ENSG00000188816,196608
38454,87,196608,98304,43,42,42,1,99653.5,1349.5,False,True,5.112810110781713,550,2783,ENSG00000188620,196608
36975,83,196608,98304,41,40,40,1,99752.5,1448.5,False,True,5.3173225152129815,1991,2934,ENSG00000135100,196608
37992,86,196608,98304,43,42,42,1,100103.0,1799.0,False,True,5.174984207201516,397,2802,ENSG00000275410,196608
37709,85,196608,98304,42,41,41,1,100814.0,2510.0,False,True,5.213821634092657,1281,2860,ENSG00000290292,196608
37752,85,196608,98304,42,42,42,0,98530.0,226.0,True,True,5.207883026064844,1490,2831,ENSG00000171476,196608
38434,87,196608,98304,43,41,41,2,102483.0,4179.0,False,True,5.115470677004735,395,2860,ENSG00000105991,196608
38451,87,196608,98304,43,41,41,2,102488.0,4184.0,False,True,5.11320901927128,459,2853,ENSG00000105996,196608
38874,88,196608,98304,44,42,42,2,101836.0,3532.0,False,True,5.057570612748881,370,2923,ENSG00000105997,196608
38620,87,196608,98304,43,42,42,1,101248.0,2944.0,False,True,5.090833764888659,1392,2860,ENSG00000197576,196608
38705,87,196608,98304,43,42,42,1,100479.5,2175.5,False,True,5.079653791499807,1721,2848,ENSG00000106004,196608
38850,87,196608,98304,43,42,42,1,99843.0,1539.0,False,True,5.060694980694981,2412,2881,ENSG00000106006,196608
38947,88,196608,98304,44,43,43,1,101256.0,2952.0,False,True,5.048090995455363,824,2884,ENSG00000122592,196608
38966,88,196608,98304,44,43,43,1,99533.5,1229.5,True,True,5.045629523174049,961,2877,ENSG00000078399,196608
38979,88,196608,98304,44,44,44,0,99173.5,869.5,True,True,5.043946740552605,944,2894,ENSG00000253293,196608
38928,88,196608,98304,44,44,44,0,98794.0,490.0,True,True,5.05055487053021,756,2892,ENSG00000005073,196608
38844,87,196608,98304,43,44,44,-1,96335.5,-1968.5,False,True,5.061476675934507,2414,2920,ENSG00000106031,196608
38432,87,196608,98304,43,42,42,1,101596.5,3292.5,False,True,5.115736885928393,380,2808,ENSG00000120094,196608
38479,87,196608,98304,43,42,42,1,101579.0,3275.0,False,True,5.109488292315289,607,2800,ENSG00000173917,196608
38295,86,196608,98304,43,43,43,0,98644.5,340.5,True,True,5.134038386212299,1960,2958,ENSG00000120093,196608
38389,86,196608,98304,43,42,42,1,100112.5,1808.5,False,True,5.121467086925942,2427,2868,ENSG00000182742,196608
38370,86,196608,98304,43,43,43,0,99160.5,856.5,True,True,5.124003127443315,2384,2895,ENSG00000120075,196608
38296,86,196608,98304,43,43,43,0,98632.0,328.0,True,True,5.1339043242114055,1948,2963,ENSG00000108511,196608
38397,86,196608,98304,43,44,44,-1,97148.5,-1155.5,True,True,5.120400031252442,2441,2895,ENSG00000260027,196608
38309,86,196608,98304,43,43,43,0,97833.0,-471.0,True,True,5.132162155107155,2122,2852,ENSG00000120068,196608
38384,86,196608,98304,43,43,43,0,97392.0,-912.0,True,True,5.122134222592747,2275,2950,ENSG00000170689,196608
37407,84,196608,98304,42,41,41,1,99439.0,1135.0,True,True,5.255914668377576,2255,2956,ENSG00000159184,196608
38960,88,196608,98304,44,44,44,0,99395.5,1091.5,True,True,5.0464065708418895,773,2803,ENSG00000198353,196608
38936,88,196608,98304,44,44,44,0,99179.5,875.5,True,True,5.049517156359154,670,2804,ENSG00000172789,196608
38801,87,196608,98304,43,43,43,0,98664.0,360.0,True,True,5.067085899847942,2273,2831,ENSG00000197757,196608
38892,88,196608,98304,44,43,43,1,99890.0,1586.0,False,True,5.0552298673249,412,2819,ENSG00000037965,196608
38819,87,196608,98304,43,43,43,0,98468.5,164.5,True,True,5.064736340451841,2374,2831,ENSG00000180806,196608
38742,87,196608,98304,43,43,43,0,99059.5,755.5,True,True,5.074802539879201,1918,2793,ENSG00000180818,196608
38710,87,196608,98304,43,42,42,1,99424.5,1120.5,True,True,5.078997675019375,1861,2829,ENSG00000123388,196608
38708,87,196608,98304,43,42,42,1,100122.0,1818.0,False,True,5.079260101271055,1787,2763,ENSG00000123407,196608
38663,87,196608,98304,43,42,42,1,100627.0,2323.0,False,True,5.085171869746269,1562,2763,ENSG00000123364,196608
38461,87,196608,98304,43,44,44,-1,96998.5,-1305.5,False,True,5.111879566313928,632,2814,ENSG00000128645,196608
38735,87,196608,98304,43,43,43,0,97896.5,-407.5,True,True,5.07571963340648,2045,2851,ENSG00000128652,196608
38821,87,196608,98304,43,44,44,-1,96975.0,-1329.0,False,True,5.064475412792046,2397,2813,ENSG00000170166,196608
38728,87,196608,98304,43,43,43,0,98161.5,-142.5,True,True,5.076637058458996,1937,2832,ENSG00000175879,196608
38704,87,196608,98304,43,43,43,0,98600.0,296.0,True,True,5.079785035138487,1788,2847,ENSG00000128709,196608
38683,87,196608,98304,43,42,42,1,99597.0,1293.0,False,True,5.082542719023861,1719,2853,ENSG00000128710,196608
38678,87,196608,98304,43,42,42,1,99860.5,1556.5,False,True,5.083199751796887,1656,2857,ENSG00000128713,196608
38707,87,196608,98304,43,42,42,1,99996.5,1692.5,False,True,5.079391324566616,1866,2857,ENSG00000170178,196608
38695,87,196608,98304,43,42,42,1,100524.5,2220.5,False,True,5.080966533143817,1664,2851,ENSG00000128714,196608
36833,83,196608,98304,41,41,41,0,97848.5,-455.5,True,True,5.337822061738115,1302,2961,ENSG00000125968,196608
38491,87,196608,98304,43,43,43,0,98278.0,-26.0,True,True,5.107895352160245,700,2824,ENSG00000115738,196608
37299,84,196608,98304,42,41,41,1,99897.0,1593.0,False,True,5.271133274350519,1439,2939,ENSG00000117318,196608
37979,86,196608,98304,43,42,42,1,100914.0,2610.0,False,True,5.17675557544959,352,2786,ENSG00000172201,196608
37850,85,196608,98304,42,42,42,0,99108.0,804.0,True,True,5.19439894319683,1946,2905,ENSG00000132740,196608
38588,87,196608,98304,43,42,42,1,99540.0,1236.0,True,True,5.09505545765523,1281,2832,ENSG00000269335,196608
38379,86,196608,98304,43,42,42,1,99952.0,1648.0,False,True,5.122801532087861,2265,2786,ENSG00000185811,196608
37794,85,196608,98304,42,42,42,0,98478.5,174.5,True,True,5.202095570725512,1730,2733,ENSG00000030419,196608
37345,84,196608,98304,42,41,41,1,100095.5,1791.5,False,True,5.26464051412505,1726,2876,ENSG00000161405,196608
37106,84,196608,98304,42,41,41,1,99819.5,1515.5,False,True,5.2985500997143316,446,2961,ENSG00000123411,196608
38192,86,196608,98304,43,42,42,1,100010.5,1706.5,False,True,5.147884373690825,1487,2735,ENSG00000095574,196608
38244,86,196608,98304,43,42,42,1,100461.5,2157.5,False,True,5.140884844681518,1646,2910,ENSG00000115274,196608
38372,86,196608,98304,43,42,42,1,99972.0,1668.0,False,True,5.123736057541958,2355,2848,ENSG00000173404,196608
37289,84,196608,98304,42,41,41,1,100395.5,2091.5,False,True,5.272546863686342,1441,2974,ENSG00000168348,196608
38560,87,196608,98304,43,43,43,0,99096.5,792.5,True,True,5.098755186721991,1036,2767,ENSG00000170549,196608
38616,87,196608,98304,43,43,43,0,98062.5,-241.5,True,True,5.09136109384711,1326,2742,ENSG00000170561,196608
38225,86,196608,98304,43,42,42,1,99745.5,1441.5,False,True,5.143440156965337,1664,2858,ENSG00000177508,196608
39132,88,196608,98304,44,44,44,0,99189.0,885.0,True,True,5.024225697638761,1688,2700,ENSG00000113430,196608
38043,86,196608,98304,43,42,42,1,101252.5,2948.5,False,True,5.168046684015456,700,2775,ENSG00000176842,196608
38419,86,196608,98304,43,42,42,1,99618.5,1314.5,False,True,5.117467919518988,2463,2724,ENSG00000159387,196608
38115,86,196608,98304,43,42,42,1,100038.0,1734.0,False,True,5.158284140102322,1052,2756,ENSG00000016082,196608
37810,85,196608,98304,42,41,41,1,99444.0,1140.0,True,True,5.1998942078815125,1844,2826,ENSG00000159556,196608
38235,86,196608,98304,43,42,42,1,99835.0,1531.0,False,True,5.14209493919184,1714,2880,ENSG00000175329,196608
37957,85,196608,98304,42,42,42,0,97897.5,-406.5,True,True,5.179756039729167,2395,2820,ENSG00000153814,196608
38120,86,196608,98304,43,42,42,1,101013.5,2709.5,False,True,5.157607555089192,1061,2896,ENSG00000177606,196608
37724,85,196608,98304,42,42,42,0,98435.5,131.5,True,True,5.211748489025554,1445,2915,ENSG00000171223,196608
37083,84,196608,98304,42,41,41,1,99915.0,1611.0,False,True,5.301836421001537,378,2962,ENSG00000130522,196608
38016,86,196608,98304,43,42,42,1,100190.5,1886.5,False,True,5.171717171717172,535,2917,ENSG00000172977,196608
37293,84,196608,98304,42,41,41,1,99495.5,1191.5,True,True,5.27198133698013,1445,2920,ENSG00000083168,196608
36911,83,196608,98304,41,41,41,0,99297.0,993.0,True,True,5.3265422231855,1710,2971,ENSG00000156650,196608
37621,85,196608,98304,42,42,42,0,99292.0,988.0,True,True,5.226017383907924,780,2892,ENSG00000136504,196608
37257,84,196608,98304,42,41,41,1,100247.0,1943.0,False,True,5.2770754489089295,1351,2996,ENSG00000103510,196608
37058,83,196608,98304,41,41,41,0,98193.0,-111.0,True,True,5.305413136164931,2382,2923,ENSG00000176407,196608
37264,84,196608,98304,42,41,41,1,100093.0,1789.0,False,True,5.276084156290254,1294,2838,ENSG00000165097,196608
36650,83,196608,98304,41,41,41,0,98660.5,356.5,True,True,5.364474761255116,406,2968,ENSG00000173120,196608
36689,83,196608,98304,41,41,41,0,97820.5,-483.5,True,True,5.358772384093325,674,2953,ENSG00000089094,196608
37242,84,196608,98304,42,42,42,0,99172.5,868.5,True,True,5.279200902207186,1122,2989,ENSG00000105610,196608
37258,84,196608,98304,42,40,40,2,101738.5,3434.5,False,True,5.276933812872403,1278,2923,ENSG00000127528,196608
37701,85,196608,98304,42,41,41,1,99648.5,1344.5,False,True,5.214927985995066,1229,2861,ENSG00000109787,196608
36929,83,196608,98304,41,41,41,0,98180.0,-124.0,True,True,5.323945950337134,1758,2901,ENSG00000136826,196608
36744,83,196608,98304,41,40,40,1,99924.0,1620.0,False,True,5.350751143043762,898,2918,ENSG00000102554,196608
38250,86,196608,98304,43,42,42,1,99869.5,1565.5,False,True,5.140078431372549,1701,2780,ENSG00000067082,196608
38304,86,196608,98304,43,42,42,1,99483.5,1179.5,True,True,5.132832080200501,2052,2755,ENSG00000118263,196608
38072,86,196608,98304,43,42,42,1,100058.5,1754.5,False,True,5.164110107165371,813,2792,ENSG00000102349,196608
37546,85,196608,98304,42,42,42,0,99349.0,1045.0,True,True,5.236456613221115,468,2790,ENSG00000119138,196608
37809,85,196608,98304,42,42,42,0,98566.0,262.0,True,True,5.200031738474967,1742,2793,ENSG00000155090,196608
38205,86,196608,98304,43,43,43,0,98687.0,383.0,True,True,5.146132705143306,1554,3045,ENSG00000172059,196608
37790,85,196608,98304,42,42,42,0,98837.0,533.0,True,True,5.2026462026991265,1755,2766,ENSG00000118922,196608
38387,86,196608,98304,43,42,42,1,99782.5,1478.5,False,True,5.121733920337614,2349,2818,ENSG00000169926,196608
37610,85,196608,98304,42,42,42,0,99258.5,954.5,True,True,5.227545865461313,809,2887,ENSG00000266265,196608
38699,87,196608,98304,43,43,43,0,98691.5,387.5,True,True,5.080441355073774,1794,2783,ENSG00000163884,196608
38439,87,196608,98304,43,43,43,0,98510.5,206.5,True,True,5.114805275891673,416,2922,ENSG00000129911,196608
37168,84,196608,98304,42,41,41,1,99918.0,1614.0,False,True,5.289711579853638,775,2945,ENSG00000171872,196608
37299,84,196608,98304,42,41,41,1,100025.0,1721.0,False,True,5.271133274350519,1401,2951,ENSG00000283039,196608
37457,84,196608,98304,42,41,41,1,100136.5,1832.5,False,True,5.248898737218678,2175,2839,ENSG00000118058,196608
37738,85,196608,98304,42,41,41,1,100408.0,2104.0,False,True,5.209815040542689,1563,2985,ENSG00000272333,196608
37461,84,196608,98304,42,41,41,1,99838.0,1534.0,False,True,5.248338271802675,2383,2851,ENSG00000185513,196608
37902,85,196608,98304,42,42,42,0,98695.5,391.5,True,True,5.187272439449106,2270,2746,ENSG00000198945,196608
37966,85,196608,98304,42,42,42,0,98096.0,-208.0,True,True,5.178528156771849,2540,2799,ENSG00000154655,196608
38134,86,196608,98304,43,42,42,1,99697.0,1393.0,False,True,5.155714060942991,1145,2860,ENSG00000138136,196608
38164,86,196608,98304,43,42,42,1,100528.0,2224.0,False,True,5.151661251441149,1333,2898,ENSG00000179528,196608
38007,86,196608,98304,43,42,42,1,100312.5,2008.5,False,True,5.172941826505643,498,2787,ENSG00000138795,196608
37402,84,196608,98304,42,41,41,1,99472.5,1168.5,True,True,5.256617293192877,2023,3006,ENSG00000275183,196608
37989,86,196608,98304,43,42,42,1,100041.5,1737.5,False,True,5.1753928768854145,406,2833,ENSG00000213921,196608
